,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
3201,3201,,Ашманов и партнеры,,,Проектная работа,От 1 года до 3 лет,80000.0,25000.0,Трафик-менеджер / специалист по таргетированной рекламе (удаленно),2020-10-12T20:52:46+0300,"Наши требования: Уверенное владение инструментами таргетированной рекламы рекламных площадок Facebook, ВКонтакте и myTarget.Обязательное владение Google.Analytics и Яндекс Метрикой.Настойчивость в достижении поставленных результатов.Самостоятельность.Умение работать с любыми парсерами ВКонтакте – будет плюсом!Уверенный пользователь MS Excel, владение табличными формами.   ",Удаленная работа,"[{'name': 'Интернет-реклама'}, {'name': 'Internet Marketing'}, {'name': 'Планирование рекламных кампаний'}, {'name': 'Таргетинг'}, {'name': 'Social Media Marketing'}]",
9676,9676,,Удобный Софт,,"Обязанности: Функциональное тестирование web-приложений (по документации или без неё).Написание тестовых сценариев, программ и методик испытаний.Тестирование функциональных требований (на предмет противоречий).Работа с баг-трекинговыми системами (YouTrack и т. д.).Подготовка пользовательской документации (руководство пользователя, руководство бизнес-администратора и т. д.) ",Полная занятость,Нет опыта,80000.0,25000.0,Тестировщик,2020-10-13T16:20:28+0300,"Требования: Умение работать с ПК на уровне опытного пользователя.Осведомленность об особенностях веб-систем на уровне продвинутого пользователя (понимать термины html, http, веб-сервер и т.п.)Понимание принципов тестированияЗнание методологий/методик и типов/видов тестирования.Желание и умение интеллектуально сломать то, что сделали другие и получить от этого максимум удовольствияЗнание русского языка, умение чётко и ясно излагать свои мысли письменно и устно.Умение записывать свои действия и объяснить их разработчикам ",Гибкий график,"[{'name': 'Тестирование пользовательского интерфейса'}, {'name': 'Проведение тестирований'}, {'name': 'Пользователь ПК'}]","Условия: Заработная плата по результатам собеседования в зависимости от имеющегося опыта (от 25 000 до 80 000 руб.)Возможности профессионального и карьерного роста.Если Вас заинтересовала наша вакансия и Вы внимательно с ней ознакомились, начинайте сопроводительное письмо знаком +Гибкий график, удаленная работа, поездки к заказчику по необходимости"
5074,5074,Москва,Музыкальная школа Виртуозы,,"Обязанности: Ознакомление с системой сквозной аналитики РойСтат / Я.Метрика / G.AnalyticsЕжедневный контроль параметров Рекламных источников, используемых для привлеченияПроизведение действий, направленных на оптимизацию используемых рекламных источниковПроизведение действий, нацеленных на увеличение Конверсии на используемых ресурсах (сайты, площадки)Контроль / Корректировка Справочников с размещенной информацией о ШколеРазработка / Заказ материалов, необходимых для размещения визуального ",Частичная занятость,От 1 года до 3 лет,80000.0,30000.0,Интернет-маркетолог/аналитик,2020-09-28T17:53:49+0300,"Требования: работа в аналогичной должности / должностными обязанностями не менее 2-х летпример наработанных кейсов, которые могут подтвердить компетенции соискателя ",Гибкий график,"[{'name': 'MS Access'}, {'name': 'Работа с базами данных'}, {'name': 'Аналитическое мышление'}, {'name': 'Оперативный поиск информации в сети Интернет'}, {'name': 'Анализ данных'}]",Условия: работа на удаленкевозможны выезды на стационарное рабочее место в школу 1-2 раза в неделю для проведения совещаний
6285,6285,Москва,Syntellect (ООО СИНТЕЛЛЕКТ),,"Обязанности: Подбор и активный поиск кандидатов на открытые вакансииПроведение первичных телефонных интервью, очных и видео-собеседованийНаправление результатов подбора непосредственному руководителю и внутренним заказчикамОрганизация встреч кандидатов с внутренними заказчикамиВедение базы данных всех кандидатовВедение регулярной отчетности о проделанной работе ",Полная занятость,От 1 года до 3 лет,80000.0,30000.0,IT-рекрутер / Менеджер по подбору персонала,2020-09-17T11:29:05+0300,"Требования (обязательные): Высшее образование (в сфере управления персоналом, менеджмента, психологии, техническое (ИТ) будет плюсом)Успешный опыт подбора IT-специалистов от одного года на различные позицииХорошие коммуникативные навыки, умение продуктивно и позитивно взаимодействовать в коллективе, находить компромиссные решенияГрамотная устная и письменная речьБазовое знание ИТ-сферы (необходимо хотя бы приблизительно понимать, для чего нужны технологии из резюме кандидатов, с которыми Вам предстоит общаться)Уверенный пользователь Microsoft OfficeОтветственность, высокий уровень самоорганизации, умение работать в режиме многозадачностиВнимание к деталям, соблюдение сроков выполнения работыТактичность, доброжелательностьЖелание учиться и развиваться ",Удаленная работа,"[{'name': 'Подбор персонала'}, {'name': 'Управление персоналом'}, {'name': 'Грамотная речь'}, {'name': 'Организаторские навыки'}, {'name': 'Оценка кандидатов'}, {'name': 'Кадровое планирование'}, {'name': 'Рекрутмент'}, {'name': 'проведение интервью'}]","Условия: Профессиональный и карьерный ростОформление по ТК РФЗаработная плата по результатам собеседованияПремии по итогам работыМожно работать дистанционно   Пожалуйста, включите в сопроводительное письмо ответы на следующие вопросы: <ol> <li>Какие ИТ-вакансии закрывали в течение последнего года (не более 10)?За какое время смогли бы подобрать специалиста на нашу вакансию «Старший бизнес-аналитик СЭД» в Санкт-Петербурге?Укажите, пожалуйста, Ваши ожидания по доходу, если они не указаны в Вашем резюме.</li> </ol> <em>Ждём Ваших откликов. Хорошего дня! С уважением, Юлия Казакова.</em>  "
7702,7702,,Скайтекс,,Обязанности: Консультирование пользователейОперативно отвечать в мессенджерахБыстро понимать суть проблемыВести CRM ,Полная занятость,Нет опыта,80000.0,30000.0,Специалист технической поддержки,2020-09-18T13:44:42+0300,"Требования: Быть на связи в рабочее времяПродвинутые знания систем учета товаров (МойСклад, 1С)Понимание принципов учетаНачальные знания PHPГотовность работать в офисе ",Удаленная работа,"[{'name': 'Грамотная речь'}, {'name': 'Учет товаров'}, {'name': '1С: Документооборот'}, {'name': 'Учет остатков'}]",Условия: Удаленная работаСтабильная ЗПОтличные возможности для роста
9976,9976,,PROFISTAFF+,В связи с расширением и развитием компании открыта вакансия на позицию web - разработчик. ,Обязанности: ⎯ Разработка и поддержка сайтов на CMS WordPress/ModX/CS-Cart;<br />⎯ Техническая поддержка и модернизация текущих проектов;<br />⎯ Работа с оптимизацией сайтов;<br />⎯ Улучшение поведенческих факторов;<br />⎯ Верстка/разработка шаблонов с нуля по макету;<br />⎯ Наполнение контентом страниц сайта (опционально);<br />⎯ Участие в планирование и проектирование проектов. ,Частичная занятость,От 1 года до 3 лет,80000.0,30000.0,Web-разработчик,2020-10-14T15:49:59+0300,"Требования: ⎯ Отличное знание CMS WordPress/ModX;<br />⎯ Хорошие знания PHP/MySQL;<br />⎯ Отличное знание HTML/CSS/Gulp.JS/SCSS/Pug/Babel/BEM;<br />⎯ Bootstrap;<br />⎯ Хорошее практическое владение JS и jQuery;<br />⎯ Практический опыт кроссбраузерной и адаптивной верстки;<br />⎯ Продвинутый уровень использования Elementor;<br />⎯ Умение быстро найти информацию/решение (очень важно);<br />⎯ Умение работать в команде;<br />⎯ Навыки работы в Figma, Photoshop, Sketch, Adobe XD;<br />⎯ Наличие портфолио;<br />⎯ Наличие не менее двух проектов в онлайне. ",Гибкий график,"[{'name': 'jQuery'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'MySQL'}, {'name': 'JavaScript'}]","Условия:<br />⎯ График работы — пятидневка, с 09:00 до 18:00;<br />⎯ Заработная плата от 30000 до 80 000 руб. (по итогам собеседования)<br />⎯ Испытательный срок 1-3 месяца;<br />⎯ Молодой дружный коллектив;<br />⎯ Возможность профессионального развития. Преимущество будут иметь отклики с сопроводительным письмом! В сопроводительном письме обязательно напишите о реализованных проектах, и сколько Вам потребуется времени для создания сайта с нуля на WordPress."
11829,11829,,WAZZUP,IT-стартап WAZZUP приглашает в свою команду талантливых и энергичных на должность ,,Полная занятость,Нет опыта,80000.0,30000.0,Менеджер по продажам,2020-10-13T13:08:21+0300,"Требования к соискателю: Желание и возможность работать удалённо в нашем графике;Не бояться звонить;Любить людей и лично общение;Грамотная, лаконичная речь;Желание развиваться и зарабатывать;Умение принимать конструктивную критику и учиться на ошибках;Сообразительность, внимательность, логика. Хорошо, но не обязательно: знание английского языка. ",Удаленная работа,[{'name': 'Продажи'}],"Условия: График - 5/2, с 9 до 18 по МСК, удаленная работа. Частичной занятости и других графиков у нас нет, с очной учёбой совмещать не получится; Оплата - оклад 30 тыс. на руки + KPI. Наши менеджеры зарабатывают от 45 до 80 тыс. руб. в зависимости от навыков. Больше - можно! Испытательный срок - 2 месяца, оплата на испытательный срок - 20 тыс. руб. + KPI; Оплачиваемый отпуск; Что еще? Рост ЗП при росте квалификации. Возможность карьерного роста. Прямой доступ ко всем участникам команды и отсутствие бюрократии. "
12039,12039,Москва,"Управление Федеральной службы государственной регистрации,кадастра и картографии по г. Москва (ЦАО)",,Обязанности: сбор статистических показателей из информационной системыподдержка пользователей информационных системавтоматизация процессов ,Полная занятость,Нет опыта,80000.0,30000.0,Специалист по IT,2020-10-06T16:19:39+0300,"Требования: владение формулами, макросами и аналитикой Excel на высоком уровнеумение написания SQL запросов (до уровня inner / outer join) на Oracle, MS SQL, PostqreSQLразработка на языках высокого уровня (язык не принципиален, разработки не большие, для частных нужжд)аналитический склад ума ",Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'VBA'}, {'name': 'MS SQL Server'}, {'name': 'Аналитические исследования'}]",Условия: ТК РФ. Госслужба.5/2 с 9 до 18 (16:45 в пятницу)столовая на территории зданиям. Тульская. Непосредственно у метро
12531,12531,,INVO Group,,,Полная занятость,Нет опыта,80000.0,30000.0,"Бизнес-аналитик (Внедрение CRM Битрикс24, Удаленно)",2020-10-13T16:53:37+0300,,Удаленная работа,"[{'name': '1С-Битрикс'}, {'name': 'Управление проектами'}, {'name': 'CRM'}, {'name': 'Оптимизация бизнес-процессов'}, {'name': 'B2B Продажи'}]",
5574,5574,Троицкий административный округ,Allemo Games,"Требуемый опыт работы: 3-6 лет Полная занятость, удаленная работа. Привет! Планируешь работать, или уже работаешь в GameDev&#39;е? - Отлично! Добро пожаловать в классную команду идейных людей, одержимыми играми! Мы создаем гиперказуальные игры на платформе Unity! ============================================ Отзыв на вакансию будет рассмотрен, если: 1. Ты прислал ссылку на репозитарий с твоими свежими работами. Будет круто, если ты укажешь лучшие из них. Перед собеседованием мы обязательно посмотрим твой код. 2. В сопроводительном письме ВАЖНО подробно расписать следующее: - С чем именно есть опыт работы в Unity? Какого уровня этот опыт по твоему мнению? Чтобы ты хотел еще изучить в Unity? - Какие конкретно задачи выполнялись тобой? - Работал ли ты в одиночку, или у тебя был командный опыт? - Укажи список проектов и какую роль ты в них выполнял? ","Обязанности: Работа с движком Unity - создание новых проектов, создание прототипов, создание и настройка игровых сцен, интерфейса. Импорт и настройка аскетов, оптимизация.Программирование - реализация логики систем проекта, разработка архитектуры с нуля, создание новых фид, интеграция сторонних сервисов (аналитика, реклама и т.д.), программная оптимизация.Работа с системой контроля версий (GitLab)Работа с командой, используя сервисы: Asana, Slack, Trello и другие ",Полная занятость,От 3 до 6 лет,88888.0,33333.0,Юнити-разработчик (Unity developer),2020-10-14T12:37:36+0300,"Требования: Уверенные знания движка UnityУверенные знания C#, принципов разработки, ООП.Выраженный хороший стиль программирования.Навыки построения качественной архитектуры проекта. Дополнительным плюсом будет: <ol> <li>Хороший уровень владения английского языка.Собственные выпущенные проектыОпыт мобильной разработки и оптимизации, с использованием UnityОпыт интеграции сервисов (IAP, Ads, Analytics, и т.д.)</li> </ol> ",Удаленная работа,"[{'name': 'ООП'}, {'name': 'Unity'}, {'name': 'Mac Os'}, {'name': 'C#'}, {'name': 'Программист'}, {'name': 'GameDev'}, {'name': 'Разработка ПО'}, {'name': 'Game Programming'}]","Условия: Выполнение тестового задания (некоторые оплачиваемые) (Требуемый срок реализации - 3 дня),Оплата 2 раза в месяц.Большие возможности карьерного роста.Заключение договора.Возможность размещения в своем портфолио большинства игр, над которыми будешь работать.Распределенная команда.В нашей компании мы ценим достигаемый результат, а не просиженное за работой время. Наша миссия: &quot;Давать людям играть и дарить массу эмоций!&quot;"
