,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
5424,5424,Москва,Плитка на дом,,"Обязанности Web-программиста: правки сайта (интернет-магазин 300.000 товаров) на СМС Битриксоптимизация работы сайта, ускорение сайтаустановка доп. модулей (покупных) на сайт, их доработка под насдоработки по версткеесли есть опыт, то оптимизация сайта для поисковых систем ",Частичная занятость,От 3 до 6 лет,92000.0,20000.0,Web-программист,2020-09-25T12:35:13+0300,"Требования: опыт работы в Битриксопыт работы в phpопыт ускорения работы сайтов, их оптимизацииверстка интернет-магазинов с учетом UX/UI требований ",Удаленная работа,"[{'name': 'PHP'}, {'name': 'PHP5'}, {'name': '1С-Битрикс'}, {'name': 'phpMyAdmin'}]","Условия: удаленная работа, график свободный (не в офисе!)оплата сдельная, можно с почасовой тарификациейработы много"
13179,13179,,МГТС,,,Полная занятость,Нет опыта,90000.0,35500.0,Специалист клиентского сервиса / монтажник по подключению интернета,2020-10-05T15:48:45+0300,,Полный день,[],
6062,6062,Санкт-Петербург,Гонзо-дизайн,,,Полная занятость,От 3 до 6 лет,90000.0,40000.0,Веб-дизайнер,2020-10-14T10:42:24+0300,,Удаленная работа,"[{'name': 'Любовь к искусству'}, {'name': 'Внимательность к деталям'}, {'name': 'Ответственность за результат'}, {'name': 'Желание общаться в команде с интересными людьми'}, {'name': 'Умение смотреть на мир шире'}, {'name': 'Здоровая амбициозность'}]",
7146,7146,,Гефест Проекция,,"Обязанности: Инсталляция, настройка и сопровождение оборудования;Подготовка оборудования компании для проектов заказчика, ремонт при необходимости;Монтажные работы на объекте, погрузо-разгрузочные работы,сопровождение оборудования на мероприятиях, оперативное решение проблем эксплуатации;Погрузка-разгрузка оборудования на объекте;Командировки по России и СНГ; ",Полная занятость,От 1 года до 3 лет,90000.0,40000.0,Инженер-монтажник,2020-09-24T14:03:55+0300,"Требования: Знание ПК и ОС Windows на уровне продвинутого пользователяЗнание основ ЛВС,СКСЖелание развиваться в области аудио-видео интерактивного проекционного оборудования и ПО;Навыки работы с ручным и электроинструментом ",Полный день,"[{'name': 'Техническая поддержка'}, {'name': 'Ремонт ПК'}, {'name': 'Монтаж оборудования'}, {'name': 'Сборка ПК'}, {'name': 'Техническое обслуживание'}]",Условия: Премии по результатам работы.Испытательный срок по результатам собеседования
12237,12237,Москва,Syntellect (ООО СИНТЕЛЛЕКТ),,"Обязанности: Контроль выполнения проектных задач и поручений;Организация, ведение внутреннего и внешнего документооборота проекта;Организация совещаний, подготовка презентаций, ведение протоколов;Своевременное информирование членов команды проекта об изменениях, возникших в плане проекта или документации;Мониторинг и контроль соблюдения планов;Администрирование документации проектов (оформление документов, обновление, проверка, сопровождение согласования) и контроль ее исполнения;Поддержание в актуальном состоянии вспомогательной проектной документации (карты контактов, реестра передачи документов).   ",Полная занятость,От 1 года до 3 лет,90000.0,40000.0,Администратор IT-проектов,2020-09-17T11:29:08+0300,"Требования (обязательные): Высшее или неоконченное высшее техническое образованиеНавыки деловой перепискиХорошие коммуникативные навыки, внимательность, ответственность, исполнительность, инициативностьГотовность работать в режиме многозадачностиГрамотная устная и письменная речьУверенное знание офисных программ: Word, Excel, OutlookЗнание основных принципов работы с документами, которые сопровождают проектную деятельность (документов, регламентирующих делопроизводство, архивное дело)Знание состава проектной документацииПонимание общих принципов и этапов разработки программного обеспечения (жизненного цикла ПО) ",Полный день,[],Условия: Крупные интересные проектыПрофессиональный и карьерный ростВозможность корпоративного обученияОформление по ТКЗаработная плата по результатам собеседованияПремии по итогам работы
13215,13215,,Гонзо-дизайн,,,Полная занятость,От 3 до 6 лет,90000.0,40000.0,Графический дизайнер,2020-10-13T16:36:09+0300,,Удаленная работа,"[{'name': 'Любовь к искусству'}, {'name': 'Внимательность к деталям'}, {'name': 'Ответственность за результат'}, {'name': 'Желание общаться в команде с интересными людьми'}, {'name': 'Умение смотреть на мир шире'}, {'name': 'Здоровая амбициозность'}]",
5116,5116,,Resto-Service (ИП Кошкаровский Артём Сергеевич),"В молодую развивающуюся компанию требуется инициативный и энергичный кандидат на должность инженера техподдержки в IT-структуре. Работаем с ресторанами, барами, столовыми и др. общепитом, занимаемся их автоматизацией. В приоритете ищем сотрудника с опытом работы с системой iiko, но готовы после собеседования рассмотреть вариант обучения и подготовки и принятие на стажировку. Работа в офисе + выезды. Внимание, если ты работал в компании связанной с поддержкой комплекса iiko, просьба сразу звонить по номеру указанному в контактах, ваша кандидатура будет обработана в первую очередь. Мы очень нуждаемся в специалистах с опытом работы ! ","Должностные обязанности: - Оказание технической поддержки по телефону и с помощью средств удаленного доступа всем существующим клиентам компании<br />- Консультации по использованию и настройке системы автоматизации iikо<br />- Удаленная интеграция ПО и настройка оборудования<br />- Выезды к клиенту для установки нового оборудования и ПО, а также для диагностики и устранения неисправностей<br />- Заведение и ведение заявок в CRM<br />- Сборка ПК и модернизация, знания компьютерных комплектующих, оказание первичной диагностики при неисправности пк<br />- Прокладка сетей ЛВС, монтаж коробов, настройка активного сетевого оборудования (коммутатор, роутер, точка доступа)<br />- Установка и обслуживание систем видеонаблюдения<br />- Кассовое обслуживание фискальных регистраторов Атол, Штрих и др.<br />- Регистрация, снятие с учета, перерегистрация онлайн касс в налоговой, подключение к ОФД   ",Полная занятость,От 1 года до 3 лет,90000.0,45000.0,Инженер технической поддержки,2020-09-25T14:24:53+0300,"Требования: - Инициативность, предприимчивость, энергичность<br />- Дружелюбие, умение работать в команде<br />- Знания POS оборудования, фискальный регистраторов семейства АТОЛ, ШТРИХ<br />- Желание работать и развиваться в области информационных технологий<br />- Ответственность, умение самостоятельно искать информацию по возникающим задачам в разных источниках (гугл, база знаний, мануалы)<br />- Грамотная культурная русская речь, коммуникабельность<br />- Умение общаться с «проблемными» клиентами, стрессоустойчивость<br />- Способность работать с большим объемом информации<br />- Хорошие знания администрирования ОС семейства Windows<br />- Понимание принципов работы TCP/IP сетей<br />- Знания в настройке сетевого оборудования (роутер, точка доступа и др.) ",Полный день,"[{'name': 'Работа с оргтехникой'}, {'name': 'Пользователь ПК'}, {'name': 'Настройка ПК'}, {'name': 'Сборка ПК'}, {'name': 'Ответственность'}, {'name': 'ресторанные системы'}, {'name': 'Windows'}, {'name': 'Техническая поддержка'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Настройка сетевых подключений'}, {'name': 'Креативность'}, {'name': 'TCP/IP'}, {'name': 'Коммуникабельность'}, {'name': 'Поиск информации в интернет'}, {'name': 'Инициативность'}, {'name': 'HoReCa'}, {'name': 'Ремонт ПК'}, {'name': 'SQL Server'}, {'name': 'Грамотная речь'}, {'name': 'Стрессоустойчивость'}, {'name': 'pos оборудование'}, {'name': 'Helpdesk'}, {'name': 'Ориентация на результат'}, {'name': 'Работа в команде'}, {'name': 'Проектирование ЛВС'}, {'name': 'CRM'}]","Условия: Заработная плата от 45 000-90 000р (данная сумма зависит от знаний системы iiko, графика работы и будет оглашена после собеседования) "
177,177,Москва,ФГУП НПП Гамма,,"Обязанности: Проектирование слаботочных систем: СКУД, СВН, СКС, ЛВС, СОТС, СВАЗ, ПЭМИН;Пред проектное обследование объекта сбор исходных данных для разработки проектно-сметной документации;Разработка технических заданий согласование с Заказчиком;Разработка проектных решений, подбор оборудования с учетом требований заказчика;Решение технич. вопросов по проектируемому объекту на протяжении всего периода как внутри компании, так и с представителями Заказчика;Разработка технических проектов СКС, ЛВС (ГОСТ 34-201), разработка проектной документации СКУД, СВН, СОТС, СВАЗ, ПЭМИН (оформление ГОСТ-21);Разработка рабочей документации (оформление ГОСТ-21);Подготовка исполнительной документации. ",Полная занятость,От 1 года до 3 лет,90000.0,50000.0,Инженер-проектировщик слаботочных систем,2020-09-21T12:49:04+0300,"Требования:  Разработка технических проектов СКС, ЛВС (ГОСТ 34 201);  Разработка проектной документации СКУД, СВН, СОТС, СВАЗ, ПЭМИН (оформление ГОСТ 21);  Разработка рабочей документации (оформление ГОСТ 21);  Подготовка исполнительной документации;  Умение проектировать с использование программ AutoCAD, SketchUp.  ",Полный день,"[{'name': 'AutoCAD'}, {'name': 'SketchUp'}, {'name': 'MS Office'}, {'name': 'MS Excel'}, {'name': 'MS Word'}, {'name': 'MS Visio'}, {'name': 'проектирование СКУД'}]","Условия: График работы 5/2: полный рабочий день с 9:00 до 18:00 (по пятницам – до 16:45);Оформление по ТК РФ;Офис в шаговой доступности от метро Калужская (5 минут);&quot;Белая&quot; заработная плата;Столовая на территории;Возможность профессионального и личного развития;Сплоченный и дружный коллектив;Возможность обучения за счет Предприятия;Интересная работа в команде опытных специалистов на значимом Предприятии оборонно-промышленного комплекса. <em>Благодарим Вас за интерес, проявленный к нашему Предприятию и вакансии. Мы обязательно рассмотрим Ваше резюме в течение 14 дней. Отсутствие ответа в течение двух недель означает, что, к сожалению, на сегодня у нас нет подходящих вакансий. При этом Ваше резюме будет сохранено, и как только появится подходящая вакансия, мы предложим ее Вам для рассмотрения.</em> "
1611,1611,,Тэглайн,,"Обязанности Подготовка медиаплановВедение переговоров с организаторами мероприятий и медиаплощадками, сбор прайс-листов и медиакитовВедение рекламных кампаний в Facebook (с помощью опытных специалистов)Помощь в релизе клиентских проектовОформление клиентских кейсов для размещения их на сайтах портфолио и подачи на фестивали и наградыОбновление карточек компаний на различных сайтахНапоминание клиентам о дедлайнах (конференции, награды, рейтинги)Оформление документов в Google Docs по единому строгому шаблонуПрием и фиксация тикетов от клиентовПодготовка и проведение встреч с клиентамиПротоколирование и фиксация задач на встречах с последующей их отработкойСлежение за исполнением договоренностей обеими сторонамиПравка клиентских текстов и работа с другими клиентскими материаламиВедение CRM с клиентами, чатов и всего пула документовПоездки на ведущие отраслевые / бизнес-мероприятия и посещение учебных курсов в России и за ее пределамиЕжедневная работа над проектами. И задачами, которые формируют российский рынок интерактивных коммуникаций <br />",Полная занятость,От 1 года до 3 лет,90000.0,50000.0,Редактор/PR менеджер в Тэглайн и agency2agency в г. Москва,2020-10-05T17:31:59+0300,"Требования<br />Те, что можно найти в нашей вакансии редактора<br />Вы отлично знаете, что такое Тэглайн, так как следите за нами несколько лет и/или подробно изучили все наши публичные проекты перед тем, как нам написать.<br />Вы знаете несколько десятков ведущих игроков digital-рынка, понимаете, чем они отличаются, на чем строится их коммуникация и какие в ней недостатки. Вы часто читаете VC, Sostav.ru, Хабрахабр, Forbes, «Коммерсант», «Секрет Фирмы»<br />и иногда — Mashable, The Verge, Engadget, Wired, The New York Times и The Guardian<br />Вы читали все «Ководство», всего Бирмана и всего Ильяхова, а также активно ходили по ссылкам.<br />Вы знаете, чем Денис Терехов отличается от Андрея, Лев Толстой от Алексея, а Альберт Попков — от Сергея.<br />Вы знаете о нашей роли в конфликте между Алексеем Навальным и Артемием Лебедевым.<br />Свободный английский, понимание мирового ландшафта событий, технологий, агентств и отраслевых СМИ.",Полный день,[],
4493,4493,Москва,Ай-Ти-Эс Солюшнс,В связи с расширением компании проводится набор сотрудников по специальности ,Обязанности: монтаж структурированных кабельных сетей (СКС)монтаж систем контроля и управления доступом (СКУД)монтаж систем видеонаблюдения (СВН)монтаж систем охранной и пожарной сигнализации (ОПС)монтаж систем оповещения и эвакуации (СОУЭ)монтаж систем диспетчеризации и мониторинга инженерных систем зданий и сооружениймонтаж силовых сетей электроснабжения (ЭОМ)запуск вышеуказанных систем в полноценную эксплуатацию ,Полная занятость,От 1 года до 3 лет,90000.0,50000.0,Электромонтажник силовых и слаботочных систем,2020-09-16T14:29:59+0300,"Требования: навыки работы с электроинструментомнавыки в установке кабель-каналов всех типовнавыки в прокладке электрических, информационных и оптоволоконных кабелейнавыки в монтаже электроустановочных изделийобразование не ниже среднегостроительное образование дает преимущество ",Полный день,[],"Условия: работа на объектах в Москве и ближнем Подмосковьеоплачиваемые сверхурочныеоформление по ТК РФ, испытательный период 1 месяцоклад на время испытательного периода - 45000 р.обучаем отсутствующим навыкамобеспечиваем спецодеждой и ручным инструментомочное собеседование проводится в офисе по предварительной договорённости"
