,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
736,736,Москва,Сулеев Александр,,,Полная занятость,От 1 года до 3 лет,1000000.0,10000.0,Арбитражник / Media Buyer / Трафик менеджер [FB бурж нутра],2020-10-15T13:17:13+0300,"Требования: ⁃ Успешный опыт работы с нутрой от 1 года, не бояться банов и искать способы решения проблем с потерей трафика, банами, плохого конверта ⁃ Амбициозность, готовность работать много, чтобы зарабатывать от 500к ⁃ Разбираться в Keitaro, IMKLO, спаях, сервисах автоматизации арбитража ⁃ Работать с лендами для увеличения конверта (идеи)   ",Полный день,"[{'name': 'Креативность'}, {'name': 'Cоциальная реклама'}, {'name': 'Реклама'}]",Условия: ⁃ Возможность зарабатывать хорошие суммы: 
11961,11961,,Восток - Запад,"ООО &quot;Восток-Запад&quot; - дистрибьютор продуктов питания в сегменте HoReCa и логистический оператор 3, 4 PL услуг. Компания федерального уровня, 8 распределительных центров по территории России. приглашаем в команду бизнес-анализа <em>","Обязанности: Разработка аналитических моделей и приложений в QlikSenseРазработка процессов загрузки и преобразования данных в QlikSenseСбор и анализ бизнес-требований заказчиков, взаимодействие со всеми отделами компанииИзучение бизнес-процессов компании для реализации корректной разработки отчетностиАналитика по разработанным моделям, аналитика ключевых показателей компанииРазвитие структуры метрик, проектировка моделей данных, визуализация отчетности по продуктамЗапуск АВ-тестов, анализ результатов и их интерпретацияФормирование аналитических гипотез и алгоритмов их анализа и проверкиКонтроль аналитической логики и целостности решения задач командой BIКонтроль соответствия поставляемых данных требованиям статистикиПодготовка аналитических отчетов и заключенийВыявление и измерение ключевых факторов, влияющих на бизнес компанииПринятие data driven-решений о запуске новых продуктов или идейУчастие в построении бизнес моделей как по новым, так и по существующим продуктамПостроение системы аналитики, дэшбордов и систем мониторинга ",Полная занятость,От 3 до 6 лет,170000.0,14000.0,Аналитик BI,2020-09-21T16:47:46+0300,"Обязанности: Разработка аналитических моделей и приложений в QlikSenseРазработка процессов загрузки и преобразования данных в QlikSenseСбор и анализ бизнес-требований заказчиков, взаимодействие со всеми отделами компанииИзучение бизнес-процессов компании для реализации корректной разработки отчетностиАналитика по разработанным моделям, аналитика ключевых показателей компанииРазвитие структуры метрик, проектировка моделей данных, визуализация отчетности по продуктамЗапуск АВ-тестов, анализ результатов и их интерпретацияФормирование аналитических гипотез и алгоритмов их анализа и проверкиКонтроль аналитической логики и целостности решения задач командой BIКонтроль соответствия поставляемых данных требованиям статистикиПодготовка аналитических отчетов и заключенийВыявление и измерение ключевых факторов, влияющих на бизнес компанииПринятие data driven-решений о запуске новых продуктов или идейУчастие в построении бизнес моделей как по новым, так и по существующим продуктамПостроение системы аналитики, дэшбордов и систем мониторинга ",Полный день,"[{'name': 'Бизнес-анализ'}, {'name': 'Математический анализ'}, {'name': 'Прогнозирование'}, {'name': 'Аналитические исследования'}, {'name': 'Аналитическое мышление'}]",
3204,3204,,Odlar Yurdu,"ИЩЕМ РАЗРАБОТЧИКА НА ПОСТОЯННУЮ УДАЛЕННУЮ РАБОТУ С ПОЧАСОВОЙ ОПЛАТОЙ (T&amp;M) ! Имеется огромный бэклог задач (включая переезд на новую версию CRM), который постоянно пополняется. Необходим разработчик в поддержку текущей команде. Стоимость н/ч зависит от квалификации кандидата (обсуждаемо)   ",,Частичная занятость,От 1 года до 3 лет,140000.0,20000.0,Программист Python (Удаленная работа),2020-09-20T22:20:53+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}, {'name': 'JavaScript'}]",
13864,13864,,WantResult,,"Обязанности: Привлечение через звонки по холодной базе потенциальных клиентов, которая предоставляется в CRM нашей компанией60 телефонных звонков в день/180 минут чистого времени общение в деньсопровождение действующих клиентов за дополнительный бонус! ",Полная занятость,Нет опыта,150000.0,20000.0,Менеджер по продажам b2b сегмента,2020-10-13T10:07:07+0300,"Требования: Опыт холодных звонков/продажЖелателен опыт продаж в сегменте b2bопыт выхода на ЛПРОпыт работы в CRM системеНаличие компьютера, гарнитуры и тихого места для звонков ",Полный день,"[{'name': 'B2B Продажи'}, {'name': 'CRM'}, {'name': 'Холодные звонки'}, {'name': 'Активные продажи'}, {'name': 'Высокая скорость обучения'}]",Условия: Интересная работа в быстроразвивающийся IT компанииУдобный дистанционный формат!!! К пандемии готов!)Бесплатно обучим Вас до начала работы с клиентами и будем еженедельно развивать профессиональные компетенцииПрогрессивная мотивация: 20.000 руб. фиксированная часть + 20% с каждой новой сделки + 10% с каждой повторной пролонгации договора!Нет потолка по доходу!!!Возможность карьерного роста до Руководителя отдела продаж!
6361,6361,,Аронина Елена Евгеньевна,"⛔️Если Вы хотите зарабатывать меньше 80 000 рублей, то не читайте вакансию дальше Также обязательным требованием для данной вакансии является наличие персонального компьютера. Онлайн-школа «Свое Лицо» занимается обучением antiage-косметологии женщин со всей России и стран зарубежья.<br />Наши обучающие программы составляются индивидуально под клиента, мы помогаем избавиться от возрастных маркеров, лишнего веса и кожных заболеваний. Текущая команда не успевает обрабатывать входящий поток заявок, именно поэтому мы ищем в команду таких же целеустремленных и амбициозных людей, как и мы. ","Обязанности: — Постоянно и много учиться, увеличивая свою экспертность в сфере косметологии;<br />— Обрабатывать входящий поток заявок;<br />— Консультировать клиента по вопросам обучения;<br />— Заключать сделки; ",Полная занятость,От 1 года до 3 лет,180000.0,20000.0,Менеджер по работе с клиентами,2020-10-14T10:06:17+0300,"Требования: ​​​​​​​— Активный, целеустремленный, дисциплинированный, исполнительный и ответственный человек;<br />— Готовы к изменениям и нормально их переносите;<br />— Желаете развиваться в интересной и перспективной сфере;<br />— Вы стремитесь к высоким доходам и Вам всегда будет мало;<br />— Хотите работать удаленно; ",Удаленная работа,"[{'name': 'B2C продажи'}, {'name': 'Активные продажи'}, {'name': 'Прямые продажи'}, {'name': 'Консультирование клиентов по телефону'}, {'name': 'Навыки продаж'}, {'name': 'Телефонные переговоры'}, {'name': 'Пользователь ПК'}]","Условия: —У нас нет окладов, заработная плата сдельная (совокупный доход менеджера по продажам — от 80 000 рублей в месяц. Если Вы зарабатываете меньше — мы не сможем сотрудничать);<br />— Выходной день - воскресенье;<br />— Рабочий день начинается с 10:00;<br />— Развитие и обучение (в т.ч. Тренинги по продажам) за счет компании;<br />— Работа удаленная, т.е. необходимо наличие персонального компьютера и телефона.   И теперь, если Вы внимательно прочитали вакансию и решили, что эта работа для Вас, начните свое сопроводительное письмо со слов: «Я точно хочу работать у Вас..» и в двух предложениях напишите, почему мы должны взять на эту позицию именно Вас."
3355,3355,,PROFISTAFF+,"Ищем &quot;монтажника слаботочника&quot; понимающего и готового к самостоятельной работе по своему направлению. Работа с брендами видеонаблюдения Imou, Ez-iP, Dahua и так далее.<br /><br />Оплата сдельная, Самостоятельная работа на объектах. Установка систем видеонаблюдения, видеодомофонов, СКУД и охранных сигнализаций. Работа только с надежными брендами Dahua, Hikvision, HiWatch, IMOU, EZ-IP, Ajax, СTV домофоны. Инструмент монтажника. Обязателен опыт в монтаже слаботочных систем (видеонаблюдение, СКС, противопожарные системы). Ненормированный график ","Обязанности: Согласование дня установкиПолучить оборудование и документы для объекта в офис-складеВ назначенный день начать работуВыполнить монтаж системы видеонаблюдения (проложить провода, установить оборудование согласно требованиям инженера)Подписать договор и акт выполненных работПолучить новый заказ на монтаж ",Полная занятость,От 1 года до 3 лет,150000.0,30000.0,Монтажник слаботочных систем,2020-10-14T12:43:45+0300,"Обязанности: Согласование дня установкиПолучить оборудование и документы для объекта в офис-складеВ назначенный день начать работуВыполнить монтаж системы видеонаблюдения (проложить провода, установить оборудование согласно требованиям инженера)Подписать договор и акт выполненных работПолучить новый заказ на монтаж ",Гибкий график,"[{'name': 'Системы видеонаблюдения'}, {'name': 'Монтаж оборудования'}, {'name': 'Монтаж инженерных систем'}, {'name': 'Системы охранно-тревожной сигнализации'}, {'name': 'Технические системы и средства безопасности'}]","Условия: Работа на объектах в Москве и Московской обл.;Инструмент и спецодежда свои;Компенсация ГСМГрафик работы собственный, но желательно 5 дней в неделюПовышение квалификации, возможность обученияЗарплата сдельная от 30 000 до 150 000"
6058,6058,Москва,Powervideo,"Ищем &quot;монтажника слаботочника&quot; понимающего и готового к самостоятельной работе по своему направлению. Работа с брендами видеонаблюдения Imou, Ez-iP, Dahua и так далее.<br /><br />Оплата сдельная, Самостоятельная работа на объектах. Установка систем видеонаблюдения, видеодомофонов, скуд и охранных сигнализаций. Работа только с надежными брендами Dahua, Hikvision, HiWatch, IMOU, EZ-IP, Ajax, СTV домофоны. Объекты на монтаж выбираете сами из списка ожидающих монтажей. Как правило, объекты- это квартиры, офисы, магазины, частные дома и предприятия. График работы не нормированный и определяется самим монтажником. Инструмент монтажника. Оборудование на объект получаете в офис-складе по адресу: улица Вавилова Требуемый опыт работы: Значения не имеет. Главное знание систем Ненормированный график ","Обязанности: Позвонить клиенту, согласовать день установкиПолучить оборудование и документы для объекта в офис-складе на ул. ВавиловаВ назначенный день начать работуВыполнить монтаж системы видеонаблюдения (проложить провода, установить оборудование, настроить систему и показать как всем этим пользоваться)Подписать договор и акт выполненных работПолучить новый заказ на монтаж ",Полная занятость,От 1 года до 3 лет,150000.0,30000.0,Монтажник видеонаблюдения - слаботочных систем,2020-09-29T12:36:48+0300,"Требования: Желательно опыт работы с оборудованием марок Dahua, Hikvision, HiWatch, IMOU, EZ-IP, Ajax, СTV домофоны.Собственный инструментОпыт установки систем видеонаблюдения и систем безопасностиЖелательно возможность привлечения помощников для выполнения работ на более крупном объектеАккуратность и опрятностьОтветственность, самостоятельность ",Гибкий график,"[{'name': 'Системы видеонаблюдения'}, {'name': 'Монтаж оборудования'}, {'name': 'Технические системы и средства безопасности'}, {'name': 'Монтаж инженерных систем'}, {'name': 'Системы безопасности'}, {'name': 'Производство строительно-монтажных работ'}, {'name': 'Настройка ПК'}, {'name': 'Системы охранно-тревожной сигнализации'}, {'name': 'Настройка ПО'}]","Условия: Работа на объектах в Москве и Московской обл;Инструмент и спецодежда свои;График работы собственный, но желательно 5 дней в неделюПовышение квалификации, возможность обученияЗарплата сдельная от 30 000 до 150 000  "
11488,11488,Москва,Си-Эн-Эс,,"Обязанности: Работа с корпоративными клиентами совместно с ведущим менеджеромРазработка клиентовОптовые продажи компьютерной техники и IT-услуг заказчикам компанииУчастие в разработке проектных сделокВзаимодействие с командой IT-специалистов и смежными отделамиКонсультирование заказчиков по стадиям ведения проекта, ведение телефонных переговоров, выставление счетовКонтроль оплаты счетов, контроль документооборота (договоры, приложения счета, акты) ",Полная занятость,Нет опыта,150000.0,30000.0,Начинающий специалист,2020-10-14T11:09:12+0300,"Требования: Знание ПК на уровне уверенного пользователяАктивная жизненная позицияЖелание построить карьеру в крупной компанииВысокая работоспособностьОтветственностьБыстрая обучаемостьРазвитые коммуникативные навыкиВ том числе возможно рассмотрение кандидатуры студентов , а так же соискателей без опыта работы - мы готовы обучить начинающего специалиста с нуля. ",Полный день,[],"Условия: Обучение в центре компетенции компании (обучение полностью оплачивается и происходит в процессе работы)Повышение квалификацииОформление: отпуск, больничный, государственные праздники и пр. по ТК РФТехнические тренинги - по направлению сети телекоммуникацииТренинги технологии и психологии продаж, тайм менеджментСоц. программы для лучших сотрудников: страховка (Ингосстрах), фитнес, английский, оплата мобильной связи на год, оплата поездки в отпускРаз в полгода розыгрыш айпадов и айфонов среди лучших менеджеровГрафик работы 5/2 с Пн-Чт (09.00-18.00) в Пт (09.00-17.00)Работа строго в центральном офисе компанииВозможность карьерного роста (все наши действующие руководители когда-то приходили обычными менеджерами по продажам)Коллектив единомышленниковОтсутствие дресс-кодаЧай, кофе, печеньки всегда в свободном доступе"
14460,14460,,Франчбук,,Обязанности: Работа с горячей базойХолодный поискОбработка входящих заявок ,Полная занятость,От 1 года до 3 лет,150000.0,30000.0,Менеджер по продажам it-услуг,2020-09-18T10:31:14+0300,"Требования: КоммуникабельностьЖелание зарабатывать деньги , а не сидеть на окладе .опыт в продажах ( приветствуется )Целеустремленность ",Полный день,"[{'name': 'Холодные продажи'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Пользователь ПК'}, {'name': 'Холодные звонки'}, {'name': 'Ведение переговоров'}, {'name': 'Активные продажи'}, {'name': 'Деловая переписка'}, {'name': 'Развитие продаж'}, {'name': 'B2B Продажи'}, {'name': 'Работа в команде'}, {'name': 'Заключение договоров'}, {'name': 'Умение работать в команде'}]",Условия: Обговаривается на собеседовании
6691,6691,,Mongoose,"Всем привет! Мы - Mongoose, агентство на фриланс платформе Upwork. Наша команда активно растёт (с нами на данный момент работает 8 разработчиков) и мы ищем программистов, желающих участвовать в проектной работе с международными заказчиками. ",,Полная занятость,От 1 года до 3 лет,160000.0,30000.0,Node.js/React/Javascript Developer,2020-09-27T19:51:45+0300,,Гибкий график,"[{'name': 'Node.js'}, {'name': 'JavaScript'}, {'name': 'PostgreSQL'}, {'name': 'Английский язык'}, {'name': 'React.js'}, {'name': 'Vue.js'}, {'name': 'Express.js'}]","Условия:  Работа полностью удалённая, график гибкий, но не менее 5-6ч в день. Возможна ночная работа.  Возможна оплата в долларах и в рублях.  Доход не фиксированный; зависит от вашей успешности на Upwork.  На собеседовании расскажем о нас, о том, как проходит работа, ответим на все вопросы.  Пожалуйста, опишите в своём резюме конкретно ваши достижения - что вы сделали."
15548,15548,Москва,Первый Бит,В Центральный офис компании Первого Бита в связи с развитием отдела внедрения требуется ,,Полная занятость,От 1 года до 3 лет,160000.0,30000.0,Программист 1С,2020-10-12T14:56:22+0300,,Полный день,[],
725,725,,НПП Синтез Агрегат,,"Обязанности: Взаимодействие с заказчиками. Сбор и систематизация требований заказчика, написание ТКП и ТЗ, формирование спецификаций.Контроль разработки проектной документации по комплексным проектам в области ВКС и мультимедиа.Расчет смет, анализ тендерной документации, взаимодействие с поставщиками, в том числе с иностранными, для закупок по торгам (223 ФЗ и 44 ФЗ).Взаимодействие с исполнителями и контроль подрядчиков ",Полная занятость,От 1 года до 3 лет,300000.0,30000.0,Менеджер проектов (мультимедийные системы и системная интеграция),2020-10-13T13:29:55+0300,"Требования: Высшее образование.Опыт работы по направлениям ВКС, конференц-залам, системам отображения.Знания решений в области коммуникаций: ведущие мировые бренды.Опыт реализации комплексных проектов с использованием решений AMX, Crestron, Extron, Kramer, Bosch, Televic, Cisco, Polycom, Huawei, Biamp, Samsung, LG и т.д.Наличие сертификатов приветствуется.Наличие опыта реализации проектов по системам отображения информации видеостены (на базе ЖК-панелей, светодиодных экранов и проекционных решений).Знание английского языка, свободное общение. ",Полный день,"[{'name': 'Английский язык'}, {'name': 'Adobe Photoshop'}, {'name': 'Пользователь ПК'}, {'name': 'AutoCAD'}, {'name': '44-ФЗ'}, {'name': 'Деловое общение'}, {'name': 'Проектная документация'}, {'name': 'Деловая коммуникация'}, {'name': 'HTML'}, {'name': 'Активные продажи'}, {'name': 'Управление продажами'}, {'name': 'Развитие продаж'}, {'name': 'Управление персоналом'}, {'name': 'Выбор подрядных организаций'}, {'name': 'Управление проектами'}, {'name': 'Работа в команде'}, {'name': 'Организаторские навыки'}, {'name': 'MS PowerPoint'}]","Условия: Возможность профессионального обучения и роста, участие в интересных проектах;Конкурентоспособный уровень заработной платы - большие процентыСоцпакет;Возможность удаленной работы"
