,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
5805,5805,Москва,Плекс Электроникс,"Рассматриваем всех начинающих амбициозных, готовых учиться, развиваться и выходить на новый уровень. Мы готовы обучать начинающего специалиста с нуля. Не стесняйтесь, высылайте свое резюме. ООО &quot;Плекс Электроникс&quot; - системный интегратор в области оборудования бесперебойного питания, безопасности, связи, измерений и испытаний ведёт поиск кандидата на перспективное новое направление в области 3D печати для операционных нужд для здравоохранения. ",Обязанности: Самостоятельный поиск и развитие клиентской базы. (холодные звонки и рассылка презентаций)Проведение переговоров с клиентами-компаниями с последующим заключением договоров о поставкахПодготовка коммерческих предложений.Ведение отчетности ,Полная занятость,Нет опыта,100000.0,15000.0,Начинающий специалист в отдел продаж,2020-10-13T13:38:07+0300,Требования: Желание обучаться и развиваться в сфере продажГрамотная письменная и устная речьСтрессоустойчивостьЦелеустремленностьКоммуникабельностьЗнание MS Office ,Гибкий график,"[{'name': 'Холодные продажи'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Ведение переговоров'}, {'name': 'Холодные звонки'}]","Условия: График обсуждается с каждым кандидатом индивидуально.Оклад на испытательный срок, далее оклад + % от продаж."
4225,4225,Краснодар,ФинСофтРазработка,"Мы динамично развивающаяся IT компания, успешно занимаемся разработкой и внедрением ПО для биржевой торговли и имеем в этом большой опыт. Ищем исполнителя для переработки интерфейса собственного ПО. ",,Проектная работа,От 1 года до 3 лет,100000.0,20000.0,Дизайнер интерфейсов UI/UX,2020-10-13T11:26:12+0300,,Полный день,"[{'name': 'UI'}, {'name': 'UX'}, {'name': 'Дизайн интерфейсов'}, {'name': 'Дизайн'}, {'name': 'Графический дизайн'}, {'name': 'Креативность'}]","Условия:  проектная работа  если сработаемся, то готовы обеспечивать постоянным объёмом работ  уровень оплаты труда обсуждаем индивидуально "
5444,5444,,СТОМДЕВАЙС,,Обязанности: Работа с заявками и входящими звонками;Консультирование клиентов по оборудованию. Без «холодных продаж»;Взаимодействие с отделом логистики и складом компании;Ведение заказа от оплаты до отгрузки; ,Полная занятость,От 1 года до 3 лет,100000.0,25000.0,Менеджер по продаже,2020-10-01T17:18:11+0300,Требования: Опыт работы связанный со стоматологией или продажей стоматологических товаров;Опыт работы в продажах будет преимуществом;Коммуникабельность. Лёгкая обучаемость;Ответственность и аккуратность;Грамотность; ,Полный день,"[{'name': 'Умение работать в команде'}, {'name': 'Навыки межличностного общения'}, {'name': 'Контроль отгрузок'}, {'name': 'Ведение переписки'}, {'name': 'Работа с возражениями'}, {'name': 'Консультирование клиентов по телефону'}, {'name': 'входящие звонки'}, {'name': 'Консультирование клиентов'}, {'name': 'оформление заказов'}, {'name': 'Грамотная речь'}, {'name': '1С: Торговля'}, {'name': 'Пользователь ПК'}, {'name': 'Деловое общение'}, {'name': 'Работа с оргтехникой'}, {'name': 'Skype'}, {'name': 'Клиентоориентированность'}, {'name': 'Работа в команде'}]","Условия: Оплата 2 раза в месяц без задержек;Высокий оклад и премиальная часть;Для работоспособных, позитивных сотрудников в нашей компании есть все возможности для достойного заработка и роста;"
1937,1937,,WAZZUP,,,Полная занятость,Нет опыта,100000.0,30000.0,Менеджер по работе с клиентами,2020-10-14T11:47:31+0300,"Требования к соискателю: Желание и возможность работать удалённо в нашем графике;Не бояться звонить;Любить людей и лично общение;Грамотная, лаконичная речь;Желание развиваться и зарабатывать;Умение принимать конструктивную критику и учиться на ошибках;Сообразительность, внимательность, логика. Хорошо, но не обязательно: знание английского языка. ",Удаленная работа,[{'name': 'Продажи'}],"Условия: График - 5/2, с 9 до 18 по МСК, удаленная работа. Частичной занятости и других графиков у нас нет, с очной учёбой совмещать не получится; Оплата - оклад 30 тыс. на руки + KPI. Наши менеджеры зарабатывают от 45 до 100 тыс. руб. в зависимости от навыков. Больше - можно! Испытательный срок - 2 месяца, оплата на испытательный срок - 20 тыс. руб. + KPI; Оплачиваемый отпуск; Что еще? Рост ЗП при росте квалификации. Возможность карьерного роста. Прямой доступ ко всем участникам команды и отсутствие бюрократии. "
3857,3857,,Гефест Проекция,,"Обязанности: Поиск и выборка аудио и видео оборудование по техзаданиюработа с интерактивным оборудованиеммонтаж и настройка аудио и видео оборудованиямонтаж и наладка LCD и LED экрановРабота с оборудованием, например Cisco, Crestron, Extron, tvONE, Gefen, GYP, Kramer, Shure, Audac, и другие производители аудио/видео оборудования ",Полная занятость,От 1 года до 3 лет,100000.0,30000.0,"Видео-радио инженер / инженер IT, сложных систем",2020-09-22T19:33:02+0300,"Требования: Опыт работы с аудио и видео оборудованиемОпыт работы с интерактивным оборудованиемОпыт работы с LCD и LED экранамиКомандировки (не часто, но бывают)опыт сборки и ремонта компьютеров, серверов и др. ",Полный день,"[{'name': 'Монтаж оборудования'}, {'name': 'Монтаж звука'}, {'name': 'Пуско-наладочные работы'}, {'name': 'Инженерные системы'}, {'name': 'слаботочные системы'}, {'name': 'видеооборудование'}, {'name': 'Настройка ПК'}, {'name': 'Настройка ПО'}]",Условия: График работы - пн-пт 10*00-19*00м. Кожуховская5/2
6031,6031,Москва,Первый Бит,"Центральный офис — крупнейший офис компании Первый бит. Наши Клиенты – крупные корпоративные заказчики и представители среднего бизнеса из различных отраслей. Офис открыт в 1998 году, и за 22 года работы мы успешно реализовали сотни проектов для российских и международных компаний. <em>",,Полная занятость,От 1 года до 3 лет,100000.0,30000.0,Программист 1С,2020-10-09T08:43:47+0300,,Удаленная работа,"[{'name': 'Работа в команде'}, {'name': '1C: Бухгалтерия'}, {'name': '1С: Документооборот'}, {'name': '1С программирование'}, {'name': 'Умение работать в команде'}, {'name': 'Ориентация на клиента'}]",
6389,6389,,Apples City LLC,,"Вакансия мастер по ремонту техники (телефоны/ноутбуки/планшеты) в сервисный центр Mr. Unicorn   В нашу дружную и стремительно развивающуюся команду с 5-ти летним опытом требуется приветливый и компетентный специалист по ремонту техники Apple, умеющий ремонтировать и выполнять работу в срок. Наш сервисный центр находится в престижном деловом комплексе Москва-Сити в башне Империя на 38 этаже.   Обязанности:   Самостоятельная диагностика и ремонт телефонов, планшетов и ноутбуков от производителя техники Apple (iPhone, iPad, iPod, Apple Watch, iMac, MacBook) и других на компонентном уровне;Работа со сложной аппаратурой для ремонта;Приветствуется опыт в переклейки дисплеев;Работа с паяльной станцией;Полный цикл ремонта, ведение клиента от звонка до выдачи;Общение с клиентами;Прошивка всех моделей телефонов;Установка приложений и игр;Создание учетных записей iCloud для Apple Store;Допродажи услуг (пленки/стекла);Консультирование клиентов по поводу использования гаджетов как в офисе так и по телефону;Ведение, составление и предоставление отчетности по ремонту в клиентской базе (комментарии по приемке и ремонту‚ указание результатов диагностики‚ сроков ремонта и т.д.);Точное соблюдение правил компании;Взаимодействие с другими сотрудниками по вопросам ремонта;     ",Полная занятость,От 1 года до 3 лет,100000.0,30000.0,Мастер по ремонту техники Apple (инженер),2020-09-25T20:44:47+0300,,Полный день,"[{'name': 'Ремонт ПК'}, {'name': 'Mac Os'}, {'name': 'iOS'}, {'name': 'Работа в команде'}, {'name': 'Ведение отчетности'}]",
9416,9416,,Бизибордум,"Наша компания является лидером розничных продаж детских игрушек - бизибордов в России уже более 3-х лет. Мы не перестаем активный рост и развитие, и в конце 2019 года мы запустили собственную линейку детских бизибордов для развития детей. За первые 9 месяцев 2020 года наши модели показали отличные результаты в продажах и превзошли все наши ожидания. Сегодня мы в полной мере готовы к масштабированию и активному развитию оптовых продаж по всей РФ В связи с этим мы открываем вакансию менеджера по развитию оптового направления ( удаленно ) и продаж, задачей которого станет способствовать присутствию, развитию и активным продажам нашего бренда на всех прилавках и онлайн витринах всех детских магазинов в нашей стране и не только. <br />","Обязанности: Поиск и привлечение новых оптовых клиентов, работа с клиентской базойПоиск оптовых клиентов и площадок для работы по дропшиппингуПодготовка коммерческих предложений, ведение переговоров с клиентамиОбеспечение оптовой реализации товара в соответствии с установленным планом продажПереговоры с ключевыми лицамиФормирование базы клиентов и ее поддержание ",Полная занятость,От 1 года до 3 лет,100000.0,30000.0,Менеджер по оптовым продажам и развитию удаленно ( Детские игрушки бизиборды ),2020-09-22T11:34:33+0300,"Требования: Успешный опыт работы в аналогичной должности от 1 года до 3 летУверенный пользователь ПК, Excel, Word, Google документы, таблицы и тдЗнание базовых технологии оптовых продажУверенный пользователь всех социальных сетейОпыт и навыки в развитии тех или иных брендов на территории РФДополнительным плюсом для вас будет прохождение тренингов по продажам и переговорам, знакомство с литературой в этой области. ",Удаленная работа,"[{'name': 'Развитие продаж'}, {'name': 'Умение работать в команде'}, {'name': 'Современная розница'}, {'name': 'Контроль работы промоутеров'}, {'name': 'Торговля'}, {'name': 'Оптовые продажи'}, {'name': 'Поиск и привлечение клиентов'}, {'name': 'Навыки продаж'}, {'name': 'Навыки презентации'}, {'name': 'Телефонные переговоры'}, {'name': 'телефонные продажи'}, {'name': 'Ориентация на результат'}, {'name': 'Сопровождение клиентов'}, {'name': 'Деловая переписка'}, {'name': 'Ведение переписки'}, {'name': 'Работа с ключевыми клиентами'}, {'name': 'CRM'}, {'name': 'B2B Продажи'}]",Условия: График работы 5/2 с 9:00 до 18:00 по Московскому времениУдаленная работа (90 % нашей компании успешно работает удаленно)Работа в стабильно развивающейся компании владеющей собственной торговой маркой и производством в РосиииСвоевременная гарантированная оплата труда 2 раза в месяцОклад + % с продаж
13046,13046,,Гефест Проекция,"Возможно переобучение (в режиме онлайн - научим, подскажем) из другой сферы деятельности (например: автобизнес, любые инженерные сферы). Главное - общительность и трудолюбие. Можно с минимальным опытом или даже без опыта. Работа очень сложная, напряженная. ",Обязанности: Ведение текущих проектовРабота с гос закупкамиПодбор оборудованияВходящие запросы ,Полная занятость,От 1 года до 3 лет,100000.0,30000.0,Менеджер проектов,2020-09-22T19:39:32+0300,Требования: Компьютер и офис - уверенный пользовательГрамотная речьУмение работать в стрессовых ситуацияхумение работать с большим потоком информации ,Сменный график,"[{'name': 'Грамотная речь'}, {'name': 'Пользователь ПК'}, {'name': 'Грамотность'}, {'name': 'OpenOffice'}, {'name': 'Стрессоустойчивость'}, {'name': 'Работа в команде'}, {'name': 'Деловая переписка'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Internet'}]",Условия: 4/4 или 5/2м. Кожуховская
16618,16618,,АйТиКомпани,В связи с расширением и увеличением количества заказов в Сервисном центре по ремонту электронной техники открыта вакансия ,"Должностные обязанности: Формирование группы выездных мастеров по ремонту компьютерной техники, ноутбуков, планшетовОрганизация работы группы мастеров - оформление на работу, формирование графиков работы, распределение заказовМотивация мастеров на успешную работуКонтроль качества выполненных работРуководство отделом мастеров от 15 человекРазрешение конфликтных ситуаций ",Полная занятость,От 1 года до 3 лет,100000.0,30000.0,Менеджер сервисного центра,2020-10-14T10:09:53+0300,"Требования: Базовые знания компьютеров и ноутбуковЗначительный опыт работы с людьми в сфере продажОриентация на результат своей командыИсполнительность, стрессоустойчивость, дисциплинированностьГрамотная речь, умение четко, ясно и доходчиво доносить свои мыслиПрезентабельный внешний вид ",Полный день,[],
