,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
4409,4409,Москва,Медицина,,Обязанности: совершать исходящие звонки по готовой теплой базе и общаться с ведущими клиниками странывыходить на лиц принимающих решениявыявлять потребностиназначать встречи для менеджера по продажам ,Полная занятость,От 1 года до 3 лет,50000.0,20000.0,Оператор call-центра,2020-10-13T12:09:02+0300,"Требования: Активность, энергичность, дружелюбность, позитивный настройУмение задавать вопросы и слушать клиентов, выявлять потребностиУмение легко устанавливать контакт с разными людьмиОтветственность за результат ",Удаленная работа,"[{'name': 'Активные продажи'}, {'name': 'Телефонные переговоры'}, {'name': 'Деловое общение'}, {'name': 'Грамотная речь'}, {'name': 'Клиентоориентированность'}, {'name': 'Организация встреч'}, {'name': 'Управление отношениями с клиентами'}]","Условия: Удаленный формат работы. Можно работать из любой точки мираОбеспечиваем связь через свою IP-телефонию. Нужен только смартфон и интернетГрафик работы 5/2 с 10:00-19:00оклад + бонусы за назначенные встречивозможность профессионального роста Мы ищем не просто телемаркетолога, мы ищем полноценного члена нашей команды, готового разделить наши ценности и подход! Если вы не просто совершаете звонки, а вам важна миссия, важен продукт, важно быть полезными, то мы с радостью примем в нашу команду!"
11910,11910,,8d9.ru,"Привет, дорогой соискатель! Меня зовут Олег Солозобов, я ищу разработчиков как в собственные проекты, так и помогаю с этим другим компаниям, как enterprise highload проектам с выстроенными процессами разработки и CI/CD, так и стартапам, где все предстоит построить с нуля. Есть разные варианты, которые в первую очередь зависят от Ваших скиллов. Но как минимум необходимо уверенное знание php, sql, git. ",,Полная занятость,Нет опыта,50000.0,20000.0,Junior PHP Developer (удаленно),2020-09-21T13:22:25+0300,,Удаленная работа,"[{'name': 'Git'}, {'name': 'PHP'}, {'name': 'SQL'}, {'name': 'ООП'}]",
16048,16048,деревня Марушкино,DC Comp Help,,"Обязанности: Прием, выдача и ремонт цифровой техники.Консультация клиентов.Предоставление услуг цифрового центра.Продажа техники и аксессуаров.Фото услуги. ",Полная занятость,От 1 года до 3 лет,50000.0,20000.0,Мастер по ремонту компьютеров и телефонов,2020-10-08T11:50:21+0300,Требования: Опыт работы в сфере ремонта техники.Уверенный пользователь ПККоммуникабельностьОтветственность ,Полный день,"[{'name': 'Ремонт ПК'}, {'name': 'Сборка ПК'}, {'name': 'Настройка ПО'}, {'name': 'Офисная техника'}, {'name': 'Adobe Photoshop'}, {'name': 'MS Office'}]",Условия: График работы с 10:00 до 19:00Заработная плата: оклад + процент
9970,9970,,Билайн ШПД,"Мы являемся частью международной группы компаний и представляем один из самых ярких и сильных брендов в России. Мы гордимся тем, что уже сегодня разрабатываем и реализуем технологии, аналогов которым нет в мире. А ещё Билайн - это не просто компания, это - команда, объединённая общими ценностями и общей целью - быть лидером телеком и digital-рынков, предоставляя нашим клиентам новейшие продукты и услуги, а также сервис самого высокого уровня. Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве специалиста call-центра. ",,Полная занятость,Нет опыта,55000.0,20000.0,Специалист call-центра (удаленно),2020-10-15T10:18:37+0300,,Удаленная работа,[],
16302,16302,,Mascotte,,"Обязанности: Консультация клиентов по продуктам компании работа с заказами: подтверждение заказов, up-sale, cross-sale контроль своевременной оплаты по заказам;Прием и обработка входящих обращений от покупателей телефон, чат, мессенджеры, e-mail;Работа с претензиями и возражениями работа с возвратами. ",Полная занятость,От 1 года до 3 лет,52000.0,22000.0,Менеджер интернет-магазина,2020-10-01T12:55:37+0300,"Требования: Опыт работы менеджером в интернет-магазине - от 1 года;Опыт работы в сегменте fashion будет являться преимуществом;Убедительная, грамотная речь, способность выслушать клиента, выяснить потребности и пожелания;Уверенный пользователь ПК, стремление работать и развиваться;Коммуникабельность, неконфликтность, ответственность. ",Удаленная работа,"[{'name': 'Пользователь ПК'}, {'name': 'Грамотная речь'}, {'name': 'Телефонные переговоры'}, {'name': 'Работа с возражениями'}, {'name': 'Работа с жалобами клиентов'}]","Условия: Официальное оформление по ТК РФ;&quot;Белая&quot; заработная плата, оклад 22 000 (до вычета НДФЛ) + ежемесячные премии;График работы 2/2, 08.00 до 17.00 и с 13.00 до 22.00Скидка на всю продукцию компании до 40% Удаленная работа из дома. "
11001,11001,Москва,Учебный центр Фронтир,,"Обязанности: вести робототехнику на Lego WeDo и Mindshtorms в группах разных возрастов (5-7, 7-10 и 10-14 лет)готовить с детьми проекты для олимпиад по робототехнике (не основная задача) ",Частичная занятость,Нет опыта,50000.0,25000.0,Преподаватель робототехники,2020-10-05T18:57:02+0300,"Требования: образование не ниже 4 курса бакалавриата на момент начала работыбольшим плюсом будет знание Pyton и умение преподавать робототехнику не только на стандартной платформе для программирования Legoплюсом будет знание Arduinoобязательно желание работать с детьми, в том числе маленькими, умение с ними общатьсяглавное и основное - искренний интерес к предмету. Если вы увлечены и можете увлечь детей, то вы - наш кандидат ",Гибкий график,[],"Условия: сдельная зарплатавозможность творческого подхода к процессугибкий график, возможность работать в выходные и вечером в будние дни, совмещать с учёбой или другой работойНам очень важно, чтобы вы прочли текст вакансии до конца. Особенно те пункты, где говорится, что оплата у нас сдельная, а график гибкий (то есть нет какой-то постоянной ставки и безусловного количества часов). Если вы всё прочли, напишите, пожалуйста, в сопроводительном письме слово РОБОТОТЕХНИКА. Резюме без кодового слова, к сожалению, не будут рассматриваться."
13816,13816,Москва,Инсейлс Рус,,,Полная занятость,От 1 года до 3 лет,50000.0,25000.0,Менеджер по маркетингу (Junior),2020-10-15T14:47:38+0300,,Полный день,"[{'name': 'Google Analytics'}, {'name': 'Интернет-реклама'}, {'name': 'Планирование маркетинговых кампаний'}, {'name': 'Яндекс.Метрика'}, {'name': 'Internet Marketing'}]",
11181,11181,Москва,Фонд социального страхования Российской Федерации,,"Обязанности:  Рассмотрение обращений граждан по вопросам технологической работы информационных систем Фонда;  Консультирование страхователей и застрахованных лиц, а также взаимодействие с территориальными органами Фонда по вопросам эксплуатации программно-технических средств;  Участие в разработке и согласовании технических заданий и документации на разработку, модификацию и внедрение программно-аппаратных комплексов, системного и прикладного программного обеспечения;  Запрос разъяснений, справок, и иных документов требуемых для реализации задач отдела;  Подготовка материалов (отчетность, презентации, схемы) для участия в проведении совещаний и семинаров в рамках компетенции отдела;  Взаимодействие с подрядными организациями по вопросам, связанным с работой подсистемы межведомственного электронного взаимодействия;  Участие в организации работы региональных отделений Фонда по вопросам внедрения, эксплуатации, развития и сопровождения автоматизированных информационных систем, находящихся в ведении отдела.  ",Полная занятость,От 1 года до 3 лет,55000.0,26000.0,Главный специалист отдела межведомственного взаимодействия Департамента информационных технологий,2020-10-08T11:52:48+0300,"Требования: Образование высшее (в области IT);Опыт работы от 1 года (IT-интеграторы, органы власти (IT-Департаменты);Уверенный пользователь пакета Microsoft Office (Word, Excel, PowerPoint, Outlook), опыт работы с электронным документооборотом; Грамотность, умение принимать быстрые решения, желание работать в режиме многозадачности;  Ответственность, пунктуальность, аккуратность;  Готовность к ненормированному рабочему дню.  ",Полный день,[],Условия: Пятидневная рабочая неделя;Дополнительный дни к отпуску;ДМС;Испытательный срок 3 месяца.
1478,1478,Москва,Клеверенс Софт,,"Обязанности:  Разработка приложений для товарного учета (магазины, склады, производства) под индустриальные мобильные устройства (Android, WinCE) в среде Mobile SMARTS;  Работать в среде Mobile SMARTS (графический язык программирования + CASE система) - инструмент автоматизации разработки программного обеспечения для системного аналитика, разработчика ПО и программиста;  Участие в составлении ТЗ на разработку в Mobile SMARTS: Структурирование данных;Описание бизнес-процессов «как есть», разработка бизнес-процессов «как должно быть», разработка ТЗ в рамках автоматизации бизнес-процесса.Описание интерфейса UX и UI; Интеграция платформы с внешними открытыми данными и системами;Тестирование и внедрение бизнес-процессов;Обучение разработке в Mobile SMARTS специалистов компаний-партнеров; Разработка сопутствующих элементов, например, этикеток для печати, мобильные и стационарные принтеры;  Доработка, профилирование и оптимизация приложений.  ",Полная занятость,Нет опыта,50000.0,30000.0,Начинающий специалист/ программист,2020-10-12T18:41:05+0300,"Требования: высшее или неоконченное высшее техническое образование;базовые навыки программирования (приветствуются Visual Basic, C#, Java или 1С); ",Полный день,"[{'name': 'Программирования (приветствуются Visual Basic, C#, Java или 1С);'}, {'name': '1С программирование'}, {'name': 'Веб-программирование'}, {'name': 'Штрихкодирование'}, {'name': 'C#'}, {'name': 'Atlassian Jira'}]","Условия: офисная работа;удаленная работа;оформление по ТК (белая зарплата на карточку, аванс, оплачиваемый отпуск);в будущем возможно продвижение до C#-разработчика по направлению облачных и мобильных решений. "
3235,3235,,Целевое управление,,,Полная занятость,От 1 года до 3 лет,50000.0,30000.0,Специалист технической поддержки,2020-10-02T13:06:42+0300,,Удаленная работа,"[{'name': 'Клиентоориентированность'}, {'name': 'Администрирование'}, {'name': 'Google Docs'}, {'name': 'Техническая поддержка'}, {'name': 'HTML'}, {'name': 'Коммуникабельность'}]","Условия:<br />— удаленная работа (Skype, GoogleDocs)<br />— постоянная занятость (40 часов в неделю).<br />— График работы 5/2 с 8:00 до 17:00 мск. "
