,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
3,3,Москва,Rambler Group,,,Полная занятость,От 1 года до 3 лет,,,data scientist (middle),2020-09-29T12:23:12+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'SQL'}, {'name': 'Git'}, {'name': 'Data Mining'}]",
24,24,,РАБЛЗ,,,Полная занятость,От 1 года до 3 лет,210000.0,150000.0,data scientist,2020-10-13T18:36:31+0300,"Минимальные требования: Умение и желание решать исследовательские задачи: уметь формулировать гипотезы, быстро их приоритезировать, валидировать их совместно с техническими коллегами и бизнес-заказчиками, объяснять их и переводить на бизнес-язык (это действительно важный пункт, а не просто красивые слова);Опыт использования ML библиотек на Python (xgboost, lightgbm, sklearn и др.), понимание областей применимости разных алгоритмов, метрик качества и математики за ними;Владение инструментами получения и выгрузки данных (SQL, Excel, etc), обработки данных (Pandas, etc), визуализации данных (Seaborn, etc) и понимание, что такие задачи занимают много времени на реальных проектах по анализу данных; ",Удаленная работа,"[{'name': 'Data Mining'}, {'name': 'Python'}, {'name': 'SQL'}, {'name': 'Pandas'}]",
215,215,Москва,"РОСБАНК, Societe Generale Group (Russia)",  ,"Обязанности: Построение математических моделей предсказания поведения клиентов (розничных и корпоративных) - логистическая регрессия, линейная регрессия, деревья, случайный лес, градиентный бустинг и т.д.Мониторинг моделей;Разработка и поддержание баз данных для моделирования;Участие в аналитических проектах и исследованиях;Реализация проектов, связанных с математическим моделированием с соблюдением сроков. ",Полная занятость,От 1 года до 3 лет,,,data scientist,2020-10-15T15:42:33+0300,"Требования: Опыт работы от 1 годаОпыт построения скоринговых моделей в SAS/ R/ Python и внедрения в практики Банка;Знание статистического моделирования и методов машинного обучения (machine learning);Опыт реализации проектов с соблюдением установленных сроков и требований к качествуЗнание английского языка (письменный и устный) – as a must,Сильные коммуникативные и презентационные навыки. ",Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'Английский язык'}, {'name': 'Французский язык'}, {'name': 'Организация мероприятий'}, {'name': 'валидация моделей'}, {'name': 'Data Scientist'}]","Условия: Стабильный и прозрачный доход: зарплата и премии по результатам работыГрафик 5/2, пятница - сокращенный рабочий день31 календарный день оплачиваемого отпускаОтсутствие дресс-кодаВозможность частичной удаленной работыПрограмма ДМС, включая стоматологию и страхование при выезде за рубеж, корпоративные спортивные команды и скидки на абонементы в фитнес-клубыДополнительная оплата больничного (5 рабочих дней в год)Личностное развитие и рост: корпоративная электронная библиотека Альпина, возможность прохождения бесплатного обучения и тренингов, участия в регулярных встречах корпоративных клубов и скидки на курсы он-лайн школСкидки и привилегии по кредитам, ипотека на льготных условиях, льготные условия обслуживания и т.п.Программа корпоративных скидок и привилегий Primezone: развлечение, отдых, товары и услуги, обучениеКомфортный современный офис: зоны для отдыха и здорового питания, зоны для совместной работыПрограмма волонтерства и благотворительностиОфис - м. Красные ворота / м. Комсомольская (5 минут пешком от метро)"
297,297,Москва,PepsiCo,,,Полная занятость,Более 6 лет,,,data scientist,2020-09-25T12:33:22+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Английский язык'}, {'name': 'NRM'}, {'name': 'Pricing'}, {'name': 'Promo'}, {'name': 'Data Science'}, {'name': 'Gurobi'}, {'name': 'Cplex'}, {'name': 'Machine Learning'}, {'name': 'Artificial Intelligence'}, {'name': 'AI'}, {'name': 'ML'}]",
649,649,Москва,Star-staff,<em>Ищем опытного ,"Обязанности: Писать и оптимизаровать sql-скрипты для вычисления моделей и анализа качества данных;Разрабатывать новые и улучшать существующие модели;Подготавливать технические задания для IT подразделения для реализации новых моделей на бою;Координировать работу подразделений компании в рамках проведения тестирований (&quot;ретротестов&quot;);Участвовать в оптимизации процесса разработки, не бояться брать инициативу в свои руки;Обсуждать с партнерами как существующие модели, так и их пожелания относительно будущих продуктов. ",Полная занятость,От 1 года до 3 лет,,,data scientist (аналитик/ моделист),2020-10-13T11:51:59+0300,"Требования: Техническое образование;Опыт работы построения моделей в банковской или страховой сфере (желательно);Опыт работы с сырыми данными;Знание математической статистики, предиктивной аналитики, методов анализа больших данных, опыт использования прикладной статистики;Желание разбираться в данных.<br /><br />",Полный день,"[{'name': 'Python'}, {'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}, {'name': 'Data Mining'}]",Условия: 100% белая з.п.годовой бонус (от 1 оклада)ежегодная индексация заработной платыДМС со стоматологией (софинансирование ДМС для супругов и детей)Страхование жизни и от несчастных случаевФитнес в нашем БЦ (софинансирование)Возможность изучения английского языка в офисе компанииТранспортная доступность: 
815,815,Москва,СофтТелематика,,,Полная занятость,От 3 до 6 лет,,200000.0,data scientist (computer vision),2020-10-13T10:39:46+0300,,Гибкий график,"[{'name': 'Data Analysis'}, {'name': 'machine learning'}, {'name': 'computer vision'}]",
816,816,,Банк Открытие,,"Обязанности: Разработка и оптимизация моделей и алгоритмов по выявлению мошенничества (скоринг транзакций, оценка риска клиентов и др.), анализ и выявление зависимостей и аномалий и др.;Анализ доступных источников информации, оценка качества данных для решения задач и формирование необходимых датасетов;Формулирование гипотез и их проверка;Тестирование и внедрение разработанных моделей;Оценка качества используемых моделей и формирование предложений по оптимизации в случае падения эффективности.   ",Полная занятость,От 1 года до 3 лет,,,data scientist,2020-09-25T12:50:39+0300,"Требования: Высшее математическое/техническое образование;Понимание и опыт применения математической статистики, теории вероятности, линейной алгебры;Опыт работы в области Data science от одного года;Понимание и опыт практического применения алгоритмов машинного обучения: нейронные сети, композитные алгоритмы (случайный лес, градиентный бустинг), линейноые алгоритмы (линейная и логистическая регрессия и т.д.);Опыт программирования на Python (Pandas, NymPy, SkyPy, Scikit-learn, matplotlib/seaborn/plotly и т д) / R, SAS (Base, Guide, Miner, Viya);Знание SQL и основ баз данных. <br />",Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'SQL'}, {'name': 'C++'}, {'name': 'MS SQL'}]","Мы предлагаем: Стать частью крупного, динамично развивающегося Банка;Работу в команде единомышленников, неравнодушных к передовым технологиям и практикам;Неограниченные возможности для совершенствования Ваших навыков и знаний, обучаясь у лучших и решая сверхамбициозные задачи;Позитивную рабочую атмосферу, дружный коллектив;Удобное расположение офиса в центре Москвы;Достойную и конкурентную заработную плату, квартальные и годовые премии, размер которых зависит от результатов Вашей работы;Разнообразный социальный пакет: ДМС, страхование жизни, страхование для выезжающих за границу, льготные условия приобретения банковских продуктов, скидки в фитнес-клубах и в компаниях-партнерах."
820,820,,Билайн,"Наша команда каждый день работает над повышением качества связи, обеспечивая бесперебойность сервиса для клиента. Мы – это уверенность, надежность, профессионализм и внимание к деталям.<br />Если ты готов решать сложные и масштабные задачи в команде экспертов – мы ждем твое резюме!<br />Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве Team Lead/Senior Data Scientist ",,Полная занятость,От 3 до 6 лет,,,team lead/senior data scientist,2020-10-13T15:51:17+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'Java'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'SCALA'}, {'name': 'C++'}, {'name': 'Математическая статистика'}, {'name': 'Математическое моделирование'}, {'name': 'Анализ данных'}]",
885,885,,Первая Грузовая Компания,,"Обязанности: Решение задач, связанных с построением моделей машинного обучения и разработкой цифровых продуктов, основанных на анализе данныхРабота в продуктовых командах в роли DSАнализ больших объемов данных, оценка качества датасетовРабота с БД, написание SQL запросов, применение ETL-инструментовРазработка математических моделей для решения практических задачРазработка, внедрение и поддержка моделей машинного обученияДокументирование разработанных алгоритмовОценка качества моделей, разработка методологии оценки качестваМониторинг новых методов, инструментов и подходов в области анализа данных и машинного обучения, анализ их применимостиКросс-коммуникации: взаимодействие с бизнес-экспертами, ИТ-командой ",Полная занятость,Нет опыта,,,data scientist,2020-10-06T11:50:44+0300,"Требования: Полное высшее (математическое/техническое или в области ИТ)Стек технологий: Python, SQL, ETL, DS-фреймворкиРазговорный технический английский (желательно) ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Бизнес-анализ'}, {'name': 'MS Access'}]",Условия: 
1078,1078,Москва,Каршеринг Руссия,,"Обязанности:  Сбор данных из разных источников и оперативная обработка;  Анализ поведения клиентов, персонализация продуктов;  Построение скоринговых моделей и анализ эффективности по стратегическим проектам Компании;  Анализ эффективности внутренних процессов базы, моделирование клиентской базы;  Анализ различных рисков;  Составление периодических отчетов с прогнозами и презентацией данных.  ",Полная занятость,От 3 до 6 лет,,,data scientist,2020-10-06T17:49:17+0300,"Требования:  Опыт работы в аналитике/ data science от 3 лет;  Уверенные знание Теории вероятности, Мат. анализа и линейной алгебры, достаточного для чтения научных статей и проведения экспериментов;  Умение проверять статистические гипотезы, знание основных критериев;  Знание и понимание основных метрик и принципов оценки качества моделей и получаемого с их помощью результата, способов валидации моделей;  Уверенное знание python/scala (+ классический набор библиотек для анализа данных/ машинного обучения: scikit-learn, numpy, pandas, plotly/ matplotlib/ seaborn);  Опыт обучения моделей градиентного бустинга, использования одной из библиотек (Catboost, LightGBM, XGBoost);  Знание SQL, опыт работы с реляционными СУБД на уровне продвинутого пользователя;  Умение работать с Git;  Навыки работы с XGBoost, CatBoost, Vertica, ClickHouse, Hive, Spark;  ",Полный день,[],"Условия:  Работа в международном и развивающимся по всему миру сервисе;  Мы располагаемся в современном офисе недалеко от станции метро Преображенская площадь (7 мин. пешком);  График работы 5/2, 9:30-18:30;  Трудоустройство по ТК, официальная &quot;белая&quot; заработная плата с первого дня работы;  Мы предоставляем ДМС после испытательного срока, корпоративное питание и партнерские скидки. "
1098,1098,Москва,Сбербанк,,,Полная занятость,От 3 до 6 лет,,,lead data scientist (recsys) at sberbank corporate,2020-10-06T08:43:55+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Numpy'}, {'name': 'Pandas'}, {'name': 'SkLearn'}, {'name': 'PyTorch'}, {'name': 'Spark'}, {'name': 'Hive'}, {'name': 'Impala'}, {'name': 'Machine Learning'}]","Условия:<ul><li>Профессиональное обучение, семинары, тренинги, конференции;</li><li>Годовые премии;</li><li>ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудников;</li><li>Самые инновационные, амбициозные проекты и задачи;</li><li>Комфортный офис «Sbergile Home» с просторными опенспейсами, лаунж зонами, кафе, рестораном и оборудованными кухнями;</li><li>Бесплатный фитнес-зал;</li><li>Дисконт-программа от множества компаний партнеров.</li></ul>"
1109,1109,,Neuro.net,"Neuro.net - международный проект в области Conversational AI. Наша команда объединяет ученых, инженеров и экспертов нейронных сетей и машинного обучения. Наша миссия - создавать технологии, которые могут полностью заменить человеческий труд искусственным интеллектом в сфере продаж и обслуживания клиентов. Основным достижением нашего продукта является то, что клиент не чувствует разницы между ботом и человеком. Прикладные технологии не ограничиваются алгоритмами распознавания речи и синтеза голоса. Предоставляемый сервис позволяет построить реальный диалог между клиентом и ботом на естественном языке. Другая необходимая составляющая успеха - сильная команда. Коллектив Neuro - это профессионалы, решившие объединиться для достижения амбициозной цели. Для разработки ASR (Automatic Speech Recognition) мы в поисках ","Задачи: Участие в разработке ASR и TTS движков.Обязанности, связанные с разработкой и интеграцией языковых моделей для ASR движка.Подготовка и сбор аудио-данных для создания акустической и языковой модели и оптимизация движка ASR. ",Полная занятость,От 1 года до 3 лет,,150000.0,data scientist asr (automatic speech recognition),2020-10-08T18:10:04+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'NLU'}, {'name': 'Automatic Speech Recognition'}]","Преимуществом будет: Опыт разработки робастных ASR систем, особенно в условиях шума и данных плохого качества.Опыт использования языковых моделей (статистические и нейросетевые модели). "
1111,1111,,Сбербанк,,,Полная занятость,От 1 года до 3 лет,,,data scientist,2020-09-24T18:31:50+0300,"Требования к кандидату: Уверенное владение Python 3;Уверенные знания алгоритмов и структур данных;Знание основных python библиотек для ML (pandas, numpy, scipy, scilit-learn, matplotlib);Опыт работы с текстовыми данными (topic modeling, NER, word2vec/doc2vec, nltk, gensim);Опыт работы с NLP (Transformers, ELMo, BERT);Понимание принципов Transfer Learning;Опыт работы с библиотеками PyTorch,Tensorflow, Keras;Хорошая математическая подготовка (теория вероятностей, статистика, линейная алгебра, математический анализ, методы оптимизации). <em>Будет плюсом:</em> Практика использования Git, Jira, Confluence;Понимание принципов DevOps, знание Docker;Опыт работы со стеком Hadoop (Spark, Hive, HBase и т.п.);Знание Scala.   ",Полный день,[],"Условия: Профессиональное обучение, семинары, тренинги, конференции;Квартальные и годовые премии;ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудников;Самые инновационные, амбициозные проекты и задачи;Комфортный офис «Sbergile Home» с просторными опенспейсами, лаунж-зонами, кафе, рестораном и оборудованными кухнями;Бесплатный фитнес-зал;"
1318,1318,Москва,Сбербанк,"SberDevices — уникальное IT-пространство внутри Сбербанка. Мы занимаемся разработкой визуальных аватаров, голосовых продуктов и умных устройств. Например, мы разработали OKKO SmartBox и продолжаем его развивать, а на подходе новые устройства, еще более амбициозные. Сейчас в SberDevices мы внедрили большое количество технологий (NLP, TTS, ML для анимации и постпроцессинга и т.п.), которые уже позволили создать PoC этой идеи виртуального ведущего Елену. Теперь настало время внедрить эту технологию широко в бизнес-проектах. Поэтому мы ищем сильного специалиста по компьютерному зрению, который бы мог возглавить нашу Data Science команду. ",,Полная занятость,От 3 до 6 лет,,,lead computer vision data scientist,2020-09-29T18:09:17+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Написание статей'}, {'name': 'Английский язык'}, {'name': 'PyTorch'}, {'name': 'TensorFlow'}, {'name': 'CV'}, {'name': 'Bash'}, {'name': 'Keras'}]",
1321,1321,,Gett,The global ,,Полная занятость,От 3 до 6 лет,,,bizops data scientist,2020-09-22T18:17:10+0300,,Гибкий график,"[{'name': 'SQL'}, {'name': 'Python'}, {'name': 'Analytical skills'}, {'name': 'Data Analysis'}]",
1333,1333,Москва,Ростелеком Информационные Технологии,"Ростелеком ИТ входит в группу компаний ПАО «Ростелеком».<br />Мы молодая и активная команда, которая отвечает за анализ больших данных в такой же большой компании - Ростелеком.<br />За год с небольшим мы построили платформу для аналитки данных на основе Hadoop, Spark, ML, Airflow (и не только).<br />У нас уже есть готовые источники данных, но также подключаем новые, общий объем поступающих данных более 1Тб в день, а наш кластер хранит 3 петабайта данных и эти цифры только растут!<br />И сейчас нам требуется Data Scientist, способный квалифицированно принимать участие в развитии ML/DL алгоритмов обработки данных на кластере объёмом более 3 петабайт. ",,Полная занятость,От 1 года до 3 лет,,,data scientist,2020-10-05T18:56:19+0300,"Требования: Хорошее знание математической статистики и математического аппарата современных ML/DL алгоритмовИметь качественный опыт работы в областях Data Mining и Data ScienceЗнание принципов организации обработки и хранения больших объёмов данныхОтличное знание Python и научных библиотек (Numpy, SciPy, Pandas, scikit-learn)Знание основ работы с командной строкой и базовых утилит LinuxХорошее знание экосистемы Apache Hadoop (Spark 2+, Hive, Hue)Уверенное знание SQL и умение работы с типовыми РСУБДОпыт управления командой, распределения и контроля задач. ",Гибкий график,[],"Условия: Достойная заработная плата;Квартальное премирование;Дружная и профессиональная команда;Гибкий рабочий график;Уютный офис в стиле лофт в шаговой доступности от м.Новокузнецкая/Третьяковская;Кафетерий льгот (дмс, компенсация спорта, иностранный язык, выплаты к отпуску и т.д.)Обучение (профильные конференции/курсы, оплачиваемые компанией)."
1403,1403,Москва,GroupM,,,Полная занятость,Нет опыта,,,data scientist,2020-10-15T14:55:04+0300,,Полный день,"[{'name': 'MS PowerPoint'}, {'name': 'Прогнозирование'}, {'name': 'Английский язык'}, {'name': 'Проведение презентаций'}, {'name': 'Аналитическое мышление'}, {'name': 'эконометрика'}, {'name': 'Excel'}, {'name': 'SPSS'}]","Условия: опыт работы с международным клиентами;работа в команде единомышленников;формирование экспертизы 360 градусов за счет участия в совместных клиентских митингах (деление опытом, экспертизой, brainstorm и тп.);полностью прозрачная схема оплаты труда: &quot;белая&quot; фиксированная зарплата, премии по итогам года (соблюдение ТК РФ);социальный пакет: ДМС со стоматологией, программа «Офисный врач», химчистка;завтраки в офисе с приглашенными спикерами;корпоративные предложения: занятия английским языком, йогой и рисованием;обучение, возможность посещать отраслевые мероприятия;офис класса A+ с панорамным видом в центре города - напротив метро Трубная - БЦ &quot;Легенда Цветного&quot; (2 мин. от метро)."
1410,1410,,Спортмастер,В связи с расширением ML команды в департамент анализа данных и машинного обучения требуется специалист на позицию Junior Data Scientist на классические ML задачи построения скоринговых моделей клиентского поведения. Цель - оптимизация функциональности цифровых продуктов компании и повышения качества прямых коммуникаций с клиентами. ,,Полная занятость,От 1 года до 3 лет,,,junior data scientist / специалист по машинному обучению,2020-10-05T10:19:02+0300,,Полный день,[],
1639,1639,Москва,Мокка,,,Полная занятость,От 3 до 6 лет,,,data scientist,2020-10-15T10:08:27+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'CRM'}, {'name': 'Data Analysis'}, {'name': 'Data Science'}]",
1665,1665,,Банк Открытие,,"Обязанности: Формализация требований к сбору обучающей выборки;Генерация и проверка гипотез;Построение и оптимизация пайплайнов от признаков до обучения моделей;Обучение моделей (без учителя, с учителем, классификация или регрессия);Настройка гиперпараметров и оценка качества;Планирование и проведение А/B тестов, бэк-тестирования;Доработки существующих решений ML для их введения в продакшен;Валидация и мониторинг данных, а также запущенных в продакшен моделей. ",Полная занятость,От 1 года до 3 лет,,,аналитик / data scientist,2020-09-23T17:14:54+0300,"Требования: Высшее образование;Опыт работы в Data Science от 2-x лет;Опыт разработки и применения моделей машинного обучения, проведения А/B тестов;Хорошими знаниями теории вероятности, статистики, эконометрики;Знание SQL;Глубокое понимание классического machine learning;Data-стек Python (pandas, numpy, sklearn, keras);Понимание преимуществ и недостатков ML моделей. ",Полный день,[],"Мы предлагаем: Стать частью крупного, динамично развивающегося Банка;Работу в команде единомышленников, неравнодушных к передовым технологиям и практикам;Неограниченные возможности для совершенствования Ваших навыков и знаний, обучаясь у лучших и решая сверхамбициозные задачи;Позитивную рабочую атмосферу, дружный коллектив;Удобное расположение офиса в центре Москвы;Достойную и конкурентную заработную плату, квартальные и годовые премии, размер которых зависит от результатов Вашей работы;Разнообразный социальный пакет: ДМС, страхование жизни, страхование для выезжающих за границу, льготные условия приобретения банковских продуктов, скидки в фитнес-клубах и в компаниях-партнерах."
1788,1788,Москва,Rubetek,"Rubetek — IT-компания полного цикла: от идеи до производства и внедрения. В 2010 году компания начала разработку и выпуск собственной линейки устройств в решении «Умный дом». В 2018 году мы вышли на рынки США, а в 2019 году запустили собственное производство в России. Некоторое время назад начали встраивать видео-аналитику в наши продукты. ",,Полная занятость,От 1 года до 3 лет,,,senior data scientist,2020-10-08T17:37:41+0300,,Полный день,[],"Условия: Оформление по ТК РФ;Стабильная, конкурентная заработная плата;Интересные задачи;Позитивная и амбициозная команда профессионалов;Современный комфортный офис в шаговой доступности от м. Смоленская, Арбатская."
2044,2044,Москва,Prequel,,,Полная занятость,От 1 года до 3 лет,,,data scientist (computer vision),2020-10-14T11:59:09+0300,,Полный день,[{'name': 'Python'}],"Условия: Успешный продукт с мировой аудиторией;Мы не любим пробки и ранние подъемы, начало рабочего дня с 11;Распределенная команда, атмосфера вдохновения и креатива;Оформление по ТК, ДМС со стоматологией;Офис класса А+ на Цветном бульваре."
2215,2215,,"Программный Продукт, ИТ-компания",,Функциональные обязанности: формирование математической постановки задачформулировка и проверка гипотез предобработка данных построение предиктивных моделей и оценка качества их работы ,Полная занятость,От 3 до 6 лет,,,аналитик данных / data scientist,2020-09-21T11:30:13+0300,"Требования к знаниям и навыкам:  опыт работы по специальности не менее 2-х летопыт работы в сфере анализа данных и машинного обучения (методы, модели, способы их реализации и поддержки)работа с большими массивами сырых данныхопыт работы с библиотеками Рythonуверенный английский для чтения научной литературы ",Полный день,[],
2375,2375,,Сбербанк,Мы в поисках Data scientist-а для решения ML задач для роста бизнеса и ускорения процессов IB подразделения Сбербанка.,"Обязанности:<ul><li>Применение прикладной математики для <ul><li>Построения алгоритмов поиска потенциальных сделок;</li><li>Формирования предложения сложноструктурированных сделок с акционерным риском клиентам CIB;</li><li>Определения оптимальной структуры и цены сделки;</li><li>Снижения операционных рисков;</li><li>Ускорения процесса заключения сделок;</li><li>И другие интереснейшие задачи, которые позволят нам вместе заработать Банку денег.</li></ul></li><li>Изучение источников данных внутри и вне Банка.</li></ul>",Полная занятость,От 1 года до 3 лет,,,data scientist (центр акционерного риска),2020-10-06T08:43:55+0300,"Требования:<ul><li>Высшее техническое образование - МГУ, МФТИ, ВШЭ, РЭШ, МИФИ, МГТУ им. Баумана</li><li>Опыт работы не менее 2-х лет решения прикладных DS задач или не менее 4-х лет коммерческой разработки ПО и академический опыт решения DS задач;</li><li>Python, SQL;</li><li>Уровень владения английским языком не ниже Intermediate.</li><li>",Полный день,[],"Условия:<ul><li>Хорошо мотивирующий оклад + система премирования;</li><li>Проекты национального уровня;</li><li>Оформление по ТК РФ, расширенный ДМС;</li><li>Обучение в корп. университете, участие в конференциях, обучение вне компании (компенсируем);</li><li>Атмосферу стартапа внутри одной из самых сильных компаний страны;</li></ul><ul><li>Бесплатный фитнес, парковка для сотрудников, комфортные условия труда со всеми необходимыми ресурсами.</li></ul> "
2611,2611,,Гринатом,"Привет! Мы работаем с сотнями предприятий атомной отрасли – помогаем с точки зрения ИТ инфраструктуры, прикладного ПО и активно набираем продуктовые команды. Аудитория наших решений – сотни тысяч пользователей. Сейчас у нас идет разработка пилота рекомендательной системы с использованием алгоритмов машинного обучения для внутреннего корпоративного портала с видеокурсами для повышения квалификации. ",,Полная занятость,От 1 года до 3 лет,,,middle data scientist,2020-10-12T09:37:20+0300,,Полный день,[],"Условия: - Полное соблюдение ТК РФ (оформление, оплата больничных, отпусков и пр.); - 5-дневная рабочая неделя, с 9:00 – 18:00; - Официальная (белая) конкурентоспособная заработная плата; - Предоставление ДМС (включая стоматологию); - Компания предоставляет возможности для карьерного и профессионального развития, внутреннего и внешнего обучения."
2695,2695,Москва,Гознак, ,"Обязанности: - участие в сборе бизнес-требований, формирование идей, - участие в проработке решения задачи в составе рабочих групп, - поиск и сбор неструктурированных данных для dataset, - оценка качества dataset, подготовка для машинного обучения, - подбор методов анализа данных, алгоритмов машинного обучения и оптимизации, - построение гипотез и предположений об оптимизации и повышении эффективности моделей, - работа в средах программных продуктов BigData (Hadoop: Spark и Hive), - построение и проверка прогнозных, классификационных, кластеризационных моделей, использование методов машинного обучения и математической оптимизации, - оценка качества разработанных моделей, - тестирование обученных моделей, - предоставление обратной связи о сроках и текущем статусе задачи/проекта, - участие в адаптации и выводе в продуктивное использование реализованных моделей, - подготовка, согласование и актуализация технической документации(техническое задание, сценарий использования, пояснительная записка, обучающие материалы, инструкции, руководства пользователей и т.д.). ",Полная занятость,От 1 года до 3 лет,,190000.0,специалист по обработке и анализу данных (middle data scientist),2020-09-29T15:02:17+0300,Требования:  ,Полный день,"[{'name': 'Python'}, {'name': 'Математическая статистика'}, {'name': 'SQL'}, {'name': 'Математическое моделирование'}, {'name': 'Data Scientist'}, {'name': 'Computer Vision'}, {'name': 'ML/DL'}, {'name': 'C/C++'}, {'name': 'PostgreSQL'}, {'name': 'Английский - В2 - Средне-продвинутый'}]",
2759,2759,,Инжиниринговый Центр МФТИ по полезным ископаемым,,,Полная занятость,От 3 до 6 лет,,,data scientist in oil & gas,2020-09-22T23:51:41+0300,,Полный день,[],
2760,2760,,Норникель,,"Обязанности: Cбор, систематизация и анализ инициатив по анализу данных;Анализ собранных данных с использованием разработанных алгоритмов. На основании проведенного анализа построение гипотез и предположений об оптимизации и повышении эффективности бизнес-процессов и технологических процессов;Обеспечение внедрения систем по оптимизации бизнес-процессов на основе технологий анализа и обработки данных;Проведение аналитики с целью поиска аномалий и патернов;Участие в процессах контроля качества данных и разработанных алгоритмов;Анализ имеющихся данных и данных, доступных для получения на предмет их использования для решения бизнес задач;Формирование гипотез и определение необходимых источников данных;Применение алгоритмов и инструментов для сбора и трансформации данных в удобный для анализа вид;Контроль за качеством собираемых данных их агрегацией и хранением;Анализ эффективности реализации процессов по сбору и хранению данных;Формирование направлений развития источников данных. ",Полная занятость,От 3 до 6 лет,,,senior data scientist,2020-10-05T20:32:13+0300,"Требования:  Опыт работы не менее 2-3 лет с анализом данных и формированием предложений по оптимизации на основании данного анализа;  Экспертное знание одной из областей: финансы, закупки, производство (в применении к горно-металлургической отрасли);  Опыт работы от 2 лет в роли Data Scientist на нескольких проектах;  Знание языка SQL. Дополнительно: Data Mining, Machine Learning, Matlab, RapidMiner, TensorFlow;  Международная сертификация- как преимущество.  ",Полный день,"[{'name': 'MATLAB'}, {'name': 'Data Mining'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Контроль качества'}, {'name': 'Data Analysis'}, {'name': 'Базы данных'}, {'name': 'Анализ данных'}, {'name': 'Data Scientist'}, {'name': 'Data Science'}, {'name': 'Python'}, {'name': 'Hadoop'}]","Условия: Заработная плата обсуждается по результатам собеседования;Постоянный договор, годовое премирование по результатам работы;Место расположение офиса: г. Москва ст. м. Выставочная/Деловой центр."
